CropName,SoilType,Disease,Treatment,Practice,Region,GrowthDuration,OptimalTemp
Potato,Red Loamy,Blight,Resistant Varieties,Organic Farming,Telangana,150 days,25–30°C
Urad,Black Cotton,Blight,Neem Extract,Organic Farming,Goa,90 days,25–30°C
Sunflower,Red Loamy,Blight,Soil Solarization,Organic Farming,Telangana,90 days,20–25°C
Moong (Green Gram),Peaty,Wilt,Crop Rotation,Organic Farming,Madhya Pradesh,150 days,25–30°C
Niger Seed,Peaty,Rust,Neem Extract,Mulching,Goa,90 days,25–30°C
Moong (Green Gram),Red Loamy,Blight,Crop Rotation,Mulching,Assam,120 days,25–30°C
Sunflower,Red Loamy,Rust,Crop Rotation,Organic Farming,Himachal Pradesh,150 days,25–30°C
Onion,Red Loamy,Blight,Soil Solarization,Organic Farming,Arunachal Pradesh,90 days,20–25°C
Jute,Black Cotton,Rust,Soil Solarization,Mulching,Odisha,150 days,25–30°C
Cashewnut,Laterite,Wilt,Crop Rotation,Mulching,Goa,90 days,25–30°C
Banana,Laterite,Wilt,Resistant Varieties,Mulching,Chhattisgarh,150 days,25–30°C
Bajra,Red Loamy,Blight,Soil Solarization,Mulching,Odisha,150 days,25–30°C
Castor Seed,Alluvial,Wilt,Crop Rotation,Mulching,Goa,120 days,20–25°C
Cardamom,Black Cotton,Rust,Soil Solarization,Organic Farming,Bihar,90 days,20–25°C
Groundnut,Sandy,Blight,Crop Rotation,Organic Farming,Nagaland,90 days,25–30°C
Groundnut,Sandy,Rust,Resistant Varieties,Organic Farming,Nagaland,120 days,20–25°C
Horse Gram,Black Cotton,Rust,Fungicide Spray,Mulching,Haryana,120 days,20–25°C
Onion,Black Cotton,Wilt,Soil Solarization,Organic Farming,Chhattisgarh,90 days,25–30°C
Sesamum,Laterite,Wilt,Neem Extract,Mulching,Himachal Pradesh,90 days,25–30°C
Cowpea (Lobia),Laterite,Rust,Crop Rotation,Mulching,Meghalaya,90 days,25–30°C
Ginger,Sandy,Wilt,Soil Solarization,Mulching,Meghalaya,90 days,25–30°C
Sunflower,Black Cotton,Wilt,Resistant Varieties,Organic Farming,Assam,120 days,25–30°C
Cardamom,Black Cotton,Rust,Fungicide Spray,Organic Farming,Karnataka,150 days,25–30°C
Khesari,Black Cotton,Wilt,Crop Rotation,Mulching,Assam,120 days,20–25°C
Urad,Red Loamy,Rust,Crop Rotation,Organic Farming,Himachal Pradesh,120 days,25–30°C
Cardamom,Red Loamy,Blight,Soil Solarization,Organic Farming,Chhattisgarh,90 days,20–25°C
Urad,Red Loamy,Rust,Fungicide Spray,Mulching,Uttarakhand,90 days,20–25°C
Bajra,Laterite,Rust,Crop Rotation,Mulching,Nagaland,150 days,25–30°C
Horse Gram,Sandy,Rust,Soil Solarization,Organic Farming,Haryana,90 days,20–25°C
Black pepper,Alluvial,Rust,Resistant Varieties,Mulching,Karnataka,150 days,25–30°C
Jute,Black Cotton,Rust,Fungicide Spray,Mulching,Andhra Pradesh,120 days,25–30°C
Maize,Red Loamy,Smut,Resistant Varieties,Mulching,Maharashtra,90 days,25–30°C
Soyabean,Red Loamy,Rust,Neem Extract,Organic Farming,Bihar,120 days,20–25°C
Gram,Black Cotton,Rust,Fungicide Spray,Mulching,Sikkim,90 days,25–30°C
Ginger,Black Cotton,Rust,Resistant Varieties,Mulching,Goa,150 days,20–25°C
Sunflower,Red Loamy,Wilt,Fungicide Spray,Organic Farming,Assam,90 days,20–25°C
Urad,Red Loamy,Rust,Crop Rotation,Mulching,Punjab,120 days,25–30°C
Black pepper,Peaty,Wilt,Resistant Varieties,Mulching,Tripura,120 days,20–25°C
Barley,Alluvial,Blight,Neem Extract,Mulching,Meghalaya,120 days,25–30°C
Masoor,Red Loamy,Rust,Resistant Varieties,Mulching,Madhya Pradesh,120 days,25–30°C
Potato,Red Loamy,Wilt,Fungicide Spray,Mulching,Tripura,120 days,25–30°C
Jowar,Peaty,Wilt,Resistant Varieties,Mulching,Tamil Nadu,150 days,25–30°C
Garlic,Alluvial,Blight,Crop Rotation,Organic Farming,Bihar,150 days,25–30°C
Barley,Sandy,Blight,Fungicide Spray,Mulching,Arunachal Pradesh,120 days,20–25°C
Cashewnut,Laterite,Blight,Neem Extract,Organic Farming,Goa,150 days,25–30°C
Cashewnut,Laterite,Blight,Soil Solarization,Organic Farming,Goa,150 days,20–25°C
Cardamom,Red Loamy,Wilt,Resistant Varieties,Organic Farming,Mizoram,120 days,25–30°C
Cowpea (Lobia),Laterite,Rust,Fungicide Spray,Mulching,Manipur,150 days,25–30°C
Coconut,Red Loamy,Blight,Fungicide Spray,Organic Farming,Maharashtra,90 days,20–25°C
Urad,Red Loamy,Wilt,Crop Rotation,Organic Farming,Uttarakhand,120 days,20–25°C
Niger Seed,Red Loamy,Wilt,Soil Solarization,Organic Farming,Haryana,150 days,20–25°C
Sugarcane,Red Loamy,Rust,Soil Solarization,Mulching,Goa,150 days,20–25°C
Tobacco,Red Loamy,Wilt,Fungicide Spray,Organic Farming,Punjab,150 days,25–30°C
Coconut,Red Loamy,Wilt,Crop Rotation,Mulching,West Bengal,90 days,25–30°C
Banana,Laterite,Wilt,Neem Extract,Organic Farming,Karnataka,150 days,25–30°C
Peas & beans (Pulses),Laterite,Wilt,Crop Rotation,Organic Farming,Punjab,120 days,25–30°C
Potato,Red Loamy,Wilt,Fungicide Spray,Organic Farming,Meghalaya,120 days,20–25°C
Maize,Black Cotton,Rust,Crop Rotation,Mulching,Karnataka,120 days,30–35°C
Moong (Green Gram),Peaty,Rust,Fungicide Spray,Organic Farming,Assam,150 days,20–25°C
Ragi,Black Cotton,Wilt,Resistant Varieties,Mulching,Arunachal Pradesh,90 days,20–25°C
Peas & beans (Pulses),Laterite,Rust,Fungicide Spray,Organic Farming,Haryana,150 days,20–25°C
Cowpea (Lobia),Sandy,Blight,Crop Rotation,Mulching,Meghalaya,150 days,20–25°C
Urad,Red Loamy,Blight,Crop Rotation,Organic Farming,Punjab,90 days,25–30°C
Niger Seed,Peaty,Wilt,Neem Extract,Mulching,Andhra Pradesh,90 days,25–30°C
Cardamom,Red Loamy,Rust,Crop Rotation,Mulching,Karnataka,120 days,25–30°C
Potato,Red Loamy,Rust,Neem Extract,Mulching,Sikkim,150 days,20–25°C
Ragi,Black Cotton,Wilt,Fungicide Spray,Organic Farming,Meghalaya,150 days,25–30°C
Arhar/Tur,Peaty,Rust,Soil Solarization,Organic Farming,Manipur,120 days,25–30°C
Sesamum,Laterite,Wilt,Neem Extract,Mulching,Bihar,150 days,20–25°C
Coriander,Sandy,Rust,Fungicide Spray,Mulching,Telangana,90 days,20–25°C
Sweet Potato,Red Loamy,Wilt,Resistant Varieties,Organic Farming,Jharkhand,150 days,25–30°C
Urad,Red Loamy,Wilt,Neem Extract,Organic Farming,Uttarakhand,90 days,20–25°C
Ragi,Laterite,Wilt,Neem Extract,Mulching,Gujarat,90 days,25–30°C
Coriander,Sandy,Blight,Resistant Varieties,Organic Farming,Sikkim,90 days,20–25°C
Niger Seed,Red Loamy,Blight,Neem Extract,Organic Farming,Andhra Pradesh,150 days,25–30°C
Moong (Green Gram),Red Loamy,Rust,Neem Extract,Mulching,Madhya Pradesh,150 days,25–30°C
Soyabean,Red Loamy,Blight,Resistant Varieties,Organic Farming,Arunachal Pradesh,150 days,25–30°C
Horse Gram,Black Cotton,Blight,Crop Rotation,Mulching,Telangana,120 days,25–30°C
Tobacco,Red Loamy,Rust,Resistant Varieties,Mulching,Gujarat,90 days,25–30°C
Jowar,Red Loamy,Blight,Crop Rotation,Mulching,Tripura,90 days,20–25°C
Maize,Red Loamy,Rust,Crop Rotation,Drip Irrigation,Karnataka,120 days,30–35°C
Moong (Green Gram),Peaty,Rust,Soil Solarization,Mulching,Telangana,150 days,25–30°C
Cotton,Black Cotton,Blight,Soil Solarization,Organic Farming,Telangana,150 days,25–30°C
Turmeric,Alluvial,Blight,Soil Solarization,Mulching,Uttarakhand,90 days,25–30°C
Cashewnut,Black Cotton,Blight,Resistant Varieties,Organic Farming,Chhattisgarh,120 days,25–30°C
Maize,Black Cotton,Rust,Crop Rotation,Drip Irrigation,Maharashtra,120 days,25–30°C
Cashewnut,Black Cotton,Wilt,Neem Extract,Organic Farming,Gujarat,150 days,20–25°C
Jowar,Red Loamy,Blight,Neem Extract,Organic Farming,Tamil Nadu,120 days,25–30°C
Ginger,Sandy,Blight,Neem Extract,Mulching,Maharashtra,150 days,20–25°C
Khesari,Alluvial,Rust,Crop Rotation,Organic Farming,Karnataka,150 days,20–25°C
Urad,Red Loamy,Wilt,Crop Rotation,Mulching,Goa,150 days,25–30°C
Jowar,Red Loamy,Rust,Neem Extract,Organic Farming,Gujarat,150 days,20–25°C
Tapioca,Red Loamy,Rust,Resistant Varieties,Organic Farming,Sikkim,120 days,20–25°C
Bajra,Laterite,Blight,Resistant Varieties,Organic Farming,Odisha,90 days,25–30°C
Masoor,Red Loamy,Wilt,Crop Rotation,Organic Farming,Uttarakhand,90 days,25–30°C
Niger Seed,Red Loamy,Blight,Neem Extract,Mulching,Haryana,120 days,25–30°C
Dry Chillies,Laterite,Wilt,Fungicide Spray,Mulching,Uttar Pradesh,150 days,25–30°C
Peas & beans (Pulses),Laterite,Rust,Soil Solarization,Organic Farming,Haryana,90 days,20–25°C
Arecanut,Black Cotton,Blight,Soil Solarization,Organic Farming,Rajasthan,90 days,25–30°C
Cowpea (Lobia),Laterite,Rust,Neem Extract,Mulching,Goa,90 days,25–30°C
Masoor,Red Loamy,Wilt,Soil Solarization,Organic Farming,West Bengal,90 days,25–30°C
Peas & beans (Pulses),Laterite,Rust,Soil Solarization,Organic Farming,Gujarat,150 days,25–30°C
Peas & beans (Pulses),Black Cotton,Rust,Fungicide Spray,Organic Farming,Gujarat,90 days,25–30°C
Barley,Sandy,Blight,Neem Extract,Organic Farming,Maharashtra,150 days,25–30°C
Wheat,Alluvial,Rust,Resistant Varieties,Irrigation,Punjab,150 days,15–20°C
Sunflower,Black Cotton,Wilt,Soil Solarization,Organic Farming,Assam,150 days,25–30°C
Khesari,Black Cotton,Wilt,Neem Extract,Organic Farming,Karnataka,120 days,20–25°C
Sugarcane,Red Loamy,Blight,Crop Rotation,Mulching,Jharkhand,150 days,25–30°C
Ginger,Black Cotton,Blight,Soil Solarization,Organic Farming,Maharashtra,90 days,25–30°C
Horse Gram,Sandy,Wilt,Neem Extract,Mulching,Haryana,120 days,25–30°C
Dry Chillies,Laterite,Wilt,Crop Rotation,Organic Farming,Odisha,120 days,20–25°C
Ragi,Laterite,Wilt,Resistant Varieties,Mulching,Gujarat,150 days,20–25°C
Bajra,Red Loamy,Wilt,Crop Rotation,Organic Farming,Odisha,150 days,25–30°C
Cashewnut,Laterite,Wilt,Fungicide Spray,Organic Farming,Goa,120 days,25–30°C
Potato,Red Loamy,Wilt,Soil Solarization,Mulching,Telangana,150 days,25–30°C
Maize,Black Cotton,Rust,Neem Extract,Drip Irrigation,Madhya Pradesh,120 days,25–30°C
Jute,Black Cotton,Rust,Neem Extract,Mulching,Andhra Pradesh,120 days,25–30°C
Onion,Black Cotton,Blight,Crop Rotation,Organic Farming,Arunachal Pradesh,120 days,20–25°C
Sesamum,Black Cotton,Blight,Crop Rotation,Mulching,Bihar,120 days,20–25°C
Arecanut,Alluvial,Rust,Fungicide Spray,Organic Farming,Jharkhand,90 days,25–30°C
Bajra,Laterite,Wilt,Fungicide Spray,Mulching,Nagaland,150 days,20–25°C
Sugarcane,Red Loamy,Rust,Resistant Varieties,Organic Farming,Goa,120 days,25–30°C
Black pepper,Alluvial,Wilt,Soil Solarization,Mulching,Tripura,120 days,20–25°C
Dry Chillies,Peaty,Blight,Fungicide Spray,Mulching,Uttar Pradesh,120 days,25–30°C
Soyabean,Black Cotton,Wilt,Fungicide Spray,Organic Farming,Haryana,90 days,25–30°C
Cardamom,Black Cotton,Rust,Fungicide Spray,Organic Farming,Bihar,120 days,20–25°C
Peas & beans (Pulses),Black Cotton,Blight,Crop Rotation,Organic Farming,Kerala,90 days,20–25°C
Potato,Alluvial,Blight,Soil Solarization,Mulching,Tripura,90 days,25–30°C
Turmeric,Alluvial,Rust,Soil Solarization,Mulching,Madhya Pradesh,120 days,25–30°C
Onion,Red Loamy,Blight,Resistant Varieties,Organic Farming,Chhattisgarh,150 days,20–25°C
Banana,Red Loamy,Wilt,Resistant Varieties,Mulching,Bihar,150 days,20–25°C
Maize,Red Loamy,Smut,Soil Solarization,Drip Irrigation,Karnataka,120 days,30–35°C
Bajra,Red Loamy,Wilt,Soil Solarization,Mulching,Mizoram,150 days,25–30°C
Banana,Laterite,Wilt,Neem Extract,Mulching,Chhattisgarh,90 days,25–30°C
Arecanut,Black Cotton,Rust,Crop Rotation,Mulching,Rajasthan,150 days,25–30°C
Barley,Sandy,Blight,Fungicide Spray,Organic Farming,Meghalaya,120 days,25–30°C
Cotton,Black Cotton,Rust,Crop Rotation,Organic Farming,Jharkhand,150 days,25–30°C
Tapioca,Red Loamy,Blight,Crop Rotation,Mulching,Tamil Nadu,150 days,20–25°C
Onion,Black Cotton,Blight,Crop Rotation,Mulching,Bihar,90 days,25–30°C
Cardamom,Black Cotton,Blight,Crop Rotation,Mulching,Bihar,150 days,20–25°C
Masoor,Red Loamy,Wilt,Crop Rotation,Mulching,Karnataka,90 days,25–30°C
Cardamom,Red Loamy,Rust,Neem Extract,Organic Farming,Himachal Pradesh,90 days,20–25°C
Sesamum,Laterite,Rust,Crop Rotation,Organic Farming,Gujarat,90 days,25–30°C
Dry Chillies,Laterite,Wilt,Neem Extract,Organic Farming,Tamil Nadu,120 days,20–25°C
Wheat,Sandy,Rust,Soil Solarization,Mulching,Punjab,120 days,15–20°C
Moong (Green Gram),Red Loamy,Rust,Soil Solarization,Organic Farming,Odisha,120 days,20–25°C
Ragi,Laterite,Rust,Neem Extract,Mulching,Arunachal Pradesh,90 days,25–30°C
Potato,Alluvial,Blight,Crop Rotation,Organic Farming,Telangana,120 days,25–30°C
Garlic,Alluvial,Wilt,Crop Rotation,Organic Farming,Telangana,120 days,20–25°C
Arecanut,Black Cotton,Wilt,Neem Extract,Mulching,Rajasthan,120 days,25–30°C
Cowpea (Lobia),Laterite,Blight,Crop Rotation,Mulching,Manipur,120 days,20–25°C
Soyabean,Black Cotton,Rust,Crop Rotation,Organic Farming,Jharkhand,120 days,25–30°C
Coconut,Laterite,Rust,Crop Rotation,Mulching,Uttarakhand,90 days,25–30°C
Peas & beans (Pulses),Black Cotton,Rust,Fungicide Spray,Organic Farming,Kerala,90 days,25–30°C
Dry Chillies,Laterite,Rust,Fungicide Spray,Organic Farming,Uttar Pradesh,90 days,25–30°C
Ragi,Black Cotton,Blight,Soil Solarization,Organic Farming,Arunachal Pradesh,120 days,25–30°C
Coconut,Red Loamy,Wilt,Fungicide Spray,Organic Farming,Uttarakhand,120 days,20–25°C
Sweet Potato,Black Cotton,Blight,Fungicide Spray,Mulching,West Bengal,120 days,25–30°C
Gram,Red Loamy,Rust,Soil Solarization,Mulching,Odisha,120 days,20–25°C
Sugarcane,Red Loamy,Wilt,Fungicide Spray,Organic Farming,Gujarat,90 days,20–25°C
Coriander,Sandy,Blight,Neem Extract,Organic Farming,Telangana,120 days,20–25°C
Turmeric,Sandy,Blight,Resistant Varieties,Organic Farming,Meghalaya,90 days,20–25°C
Arecanut,Black Cotton,Wilt,Soil Solarization,Mulching,Tamil Nadu,150 days,20–25°C
Gram,Black Cotton,Blight,Resistant Varieties,Mulching,Bihar,90 days,20–25°C
Bajra,Red Loamy,Wilt,Crop Rotation,Mulching,Bihar,90 days,25–30°C
Onion,Red Loamy,Rust,Fungicide Spray,Mulching,Chhattisgarh,90 days,25–30°C
Barley,Sandy,Wilt,Fungicide Spray,Organic Farming,Arunachal Pradesh,90 days,20–25°C
Rice,Red Loamy,Blast,Neem Extract,Drip Irrigation,Bihar,120 days,30–35°C
Sunflower,Black Cotton,Rust,Resistant Varieties,Organic Farming,Himachal Pradesh,120 days,25–30°C
Garlic,Red Loamy,Wilt,Resistant Varieties,Mulching,Bihar,150 days,20–25°C
Turmeric,Alluvial,Wilt,Resistant Varieties,Mulching,Telangana,150 days,20–25°C
Khesari,Alluvial,Rust,Fungicide Spray,Mulching,Uttar Pradesh,150 days,25–30°C
Banana,Red Loamy,Blight,Soil Solarization,Organic Farming,Chhattisgarh,90 days,25–30°C
Garlic,Red Loamy,Wilt,Crop Rotation,Mulching,Tripura,90 days,20–25°C
Coconut,Laterite,Rust,Crop Rotation,Mulching,Mizoram,90 days,25–30°C
Cashewnut,Black Cotton,Blight,Crop Rotation,Mulching,Sikkim,90 days,25–30°C
Arhar/Tur,Laterite,Blight,Resistant Varieties,Mulching,Haryana,150 days,25–30°C
Urad,Black Cotton,Blight,Fungicide Spray,Organic Farming,Uttarakhand,150 days,25–30°C
Garlic,Alluvial,Blight,Fungicide Spray,Organic Farming,Gujarat,150 days,20–25°C
Sesamum,Laterite,Wilt,Crop Rotation,Mulching,Sikkim,120 days,20–25°C
Urad,Black Cotton,Blight,Soil Solarization,Mulching,Punjab,90 days,20–25°C
Onion,Red Loamy,Wilt,Crop Rotation,Mulching,Sikkim,150 days,25–30°C
Gram,Red Loamy,Wilt,Fungicide Spray,Mulching,Sikkim,120 days,20–25°C
Onion,Black Cotton,Wilt,Resistant Varieties,Organic Farming,Goa,90 days,25–30°C
Cardamom,Black Cotton,Blight,Resistant Varieties,Mulching,Mizoram,120 days,25–30°C
Sugarcane,Red Loamy,Blight,Soil Solarization,Organic Farming,Goa,90 days,25–30°C
Masoor,Sandy,Rust,Resistant Varieties,Organic Farming,Bihar,120 days,20–25°C
Arecanut,Black Cotton,Blight,Crop Rotation,Mulching,Rajasthan,120 days,25–30°C
Dry Chillies,Laterite,Blight,Resistant Varieties,Organic Farming,Meghalaya,90 days,25–30°C
Jute,Black Cotton,Wilt,Fungicide Spray,Organic Farming,Odisha,90 days,25–30°C
Ragi,Laterite,Blight,Fungicide Spray,Mulching,Meghalaya,150 days,25–30°C
Sweet Potato,Black Cotton,Rust,Neem Extract,Mulching,Uttarakhand,90 days,20–25°C
Cotton,Peaty,Blight,Fungicide Spray,Organic Farming,Jharkhand,120 days,25–30°C
Coconut,Red Loamy,Blight,Fungicide Spray,Organic Farming,Andhra Pradesh,90 days,25–30°C
Turmeric,Alluvial,Blight,Crop Rotation,Mulching,Telangana,120 days,25–30°C
Arhar/Tur,Laterite,Wilt,Soil Solarization,Mulching,Andhra Pradesh,150 days,25–30°C
Banana,Red Loamy,Wilt,Neem Extract,Mulching,Chhattisgarh,90 days,25–30°C
Garlic,Alluvial,Wilt,Neem Extract,Organic Farming,Gujarat,90 days,25–30°C
Cotton,Peaty,Wilt,Neem Extract,Organic Farming,Odisha,120 days,20–25°C
Black pepper,Alluvial,Wilt,Neem Extract,Mulching,Karnataka,90 days,25–30°C
Khesari,Black Cotton,Wilt,Crop Rotation,Mulching,Haryana,150 days,20–25°C
Moong (Green Gram),Peaty,Wilt,Crop Rotation,Mulching,Odisha,120 days,20–25°C
Banana,Laterite,Blight,Neem Extract,Mulching,Jharkhand,120 days,20–25°C
Cowpea (Lobia),Laterite,Wilt,Fungicide Spray,Organic Farming,Goa,90 days,25–30°C
Niger Seed,Peaty,Rust,Fungicide Spray,Mulching,Andhra Pradesh,90 days,20–25°C
Sesamum,Black Cotton,Rust,Soil Solarization,Mulching,Bihar,150 days,20–25°C
Cotton,Black Cotton,Blight,Soil Solarization,Mulching,Jharkhand,150 days,25–30°C
Ragi,Black Cotton,Wilt,Neem Extract,Organic Farming,Meghalaya,150 days,25–30°C
Garlic,Red Loamy,Wilt,Neem Extract,Mulching,Tripura,90 days,20–25°C
Dry Chillies,Laterite,Blight,Fungicide Spray,Organic Farming,Uttar Pradesh,150 days,25–30°C
Sweet Potato,Red Loamy,Wilt,Fungicide Spray,Organic Farming,Uttarakhand,150 days,25–30°C
Potato,Red Loamy,Blight,Fungicide Spray,Mulching,Telangana,150 days,25–30°C
Sugarcane,Red Loamy,Blight,Soil Solarization,Mulching,Mizoram,150 days,25–30°C
Dry Chillies,Peaty,Rust,Fungicide Spray,Organic Farming,Chhattisgarh,90 days,20–25°C
Sesamum,Black Cotton,Wilt,Neem Extract,Organic Farming,Gujarat,90 days,20–25°C
Cardamom,Black Cotton,Wilt,Resistant Varieties,Mulching,Himachal Pradesh,120 days,25–30°C
Castor Seed,Alluvial,Wilt,Neem Extract,Organic Farming,Arunachal Pradesh,120 days,25–30°C
Arhar/Tur,Laterite,Blight,Resistant Varieties,Mulching,Manipur,150 days,20–25°C
Soyabean,Red Loamy,Wilt,Fungicide Spray,Organic Farming,Sikkim,150 days,20–25°C
Cashewnut,Laterite,Wilt,Resistant Varieties,Organic Farming,Gujarat,120 days,25–30°C
Sweet Potato,Black Cotton,Wilt,Fungicide Spray,Mulching,West Bengal,150 days,20–25°C
Turmeric,Alluvial,Rust,Crop Rotation,Organic Farming,Madhya Pradesh,90 days,25–30°C
Jowar,Peaty,Wilt,Resistant Varieties,Organic Farming,Telangana,150 days,25–30°C
Dry Chillies,Peaty,Blight,Crop Rotation,Organic Farming,Tamil Nadu,90 days,25–30°C
Maize,Black Cotton,Smut,Resistant Varieties,Drip Irrigation,Telangana,90 days,30–35°C
Groundnut,Red Loamy,Rust,Soil Solarization,Organic Farming,Goa,120 days,20–25°C
Maize,Black Cotton,Rust,Neem Extract,Mulching,Maharashtra,120 days,25–30°C
Urad,Black Cotton,Blight,Neem Extract,Organic Farming,Nagaland,120 days,20–25°C
Turmeric,Alluvial,Rust,Crop Rotation,Mulching,Madhya Pradesh,120 days,20–25°C
Sugarcane,Red Loamy,Wilt,Resistant Varieties,Mulching,Jharkhand,90 days,25–30°C
Coconut,Laterite,Wilt,Crop Rotation,Mulching,Mizoram,150 days,25–30°C
Onion,Red Loamy,Rust,Fungicide Spray,Organic Farming,Arunachal Pradesh,120 days,20–25°C
Khesari,Alluvial,Blight,Resistant Varieties,Mulching,Haryana,90 days,20–25°C
Arecanut,Black Cotton,Rust,Resistant Varieties,Organic Farming,Uttar Pradesh,90 days,25–30°C
Cowpea (Lobia),Sandy,Blight,Soil Solarization,Organic Farming,Maharashtra,150 days,25–30°C
Sugarcane,Sandy,Blight,Fungicide Spray,Mulching,Gujarat,150 days,25–30°C
Groundnut,Red Loamy,Blight,Soil Solarization,Organic Farming,Nagaland,120 days,20–25°C
Onion,Red Loamy,Wilt,Neem Extract,Mulching,Bihar,150 days,25–30°C
Moong (Green Gram),Peaty,Blight,Neem Extract,Organic Farming,Telangana,90 days,20–25°C
Barley,Alluvial,Rust,Crop Rotation,Organic Farming,Arunachal Pradesh,90 days,20–25°C
Arecanut,Alluvial,Blight,Soil Solarization,Mulching,Meghalaya,150 days,20–25°C
Dry Chillies,Peaty,Wilt,Neem Extract,Organic Farming,Uttar Pradesh,120 days,25–30°C
Castor Seed,Alluvial,Wilt,Fungicide Spray,Organic Farming,Chhattisgarh,150 days,20–25°C
Jute,Black Cotton,Blight,Soil Solarization,Mulching,Andhra Pradesh,90 days,25–30°C
Jowar,Red Loamy,Blight,Crop Rotation,Organic Farming,Gujarat,90 days,20–25°C
Tobacco,Red Loamy,Wilt,Crop Rotation,Organic Farming,Meghalaya,90 days,25–30°C
Bajra,Laterite,Wilt,Fungicide Spray,Organic Farming,Odisha,120 days,20–25°C
Tobacco,Black Cotton,Blight,Crop Rotation,Mulching,Bihar,90 days,20–25°C
Soyabean,Black Cotton,Wilt,Neem Extract,Mulching,Haryana,150 days,20–25°C
Black pepper,Peaty,Wilt,Fungicide Spray,Organic Farming,Bihar,90 days,25–30°C
Potato,Red Loamy,Blight,Resistant Varieties,Mulching,Meghalaya,120 days,20–25°C
Peas & beans (Pulses),Black Cotton,Blight,Neem Extract,Organic Farming,Gujarat,120 days,25–30°C
Bajra,Red Loamy,Blight,Crop Rotation,Organic Farming,Nagaland,150 days,20–25°C
